LCSC,Ref,Status,Detail
C55530,COUT_C3,OK,fit=0.05mm jlc_offset=0 db=0.0
C55530,COUT_C4,OK,fit=0.05mm jlc_offset=0 db=0.0
C4211,RFA2,OK,fit=0.07mm jlc_offset=0 db=0.0
C4211,RFC2,OK,fit=0.07mm jlc_offset=0 db=0.0
C400894,Q1,ROT-DB-SUGGEST,"fit=0.43mm jlc_offset=180 db=0.0 -> add: TO-252-2,180"
C83846,D1,OK,fit=0.21mm jlc_offset=0 db=0.0
C125897,U1,OK,fit=0.00mm jlc_offset=0 db=0.0
C125897,U2,OK,fit=0.00mm jlc_offset=0 db=0.0
C5337088,J5,ROT-DB-SUGGEST,"fit=0.00mm jlc_offset=0 db=180.0 -> add: USB_C_Receptacle_HRO_TYPE-C-31-M-12,0"
C7519,U3,ROT-DB-SUGGEST,"fit=0.01mm jlc_offset=90 db=-90.0 -> add: SOT-23-6,90"
C7519,U4,ROT-DB-SUGGEST,"fit=0.01mm jlc_offset=90 db=-90.0 -> add: SOT-23-6,90"
C7519,U5,ROT-DB-SUGGEST,"fit=0.01mm jlc_offset=90 db=-90.0 -> add: SOT-23-6,90"
C7519,U6,ROT-DB-SUGGEST,"fit=0.01mm jlc_offset=90 db=-90.0 -> add: SOT-23-6,90"
C2297,LED2,ROT-DB-SUGGEST,"fit=0.11mm jlc_offset=180 db=0.0 -> add: LED_0805_2012Metric,180"
C2297,LED3,ROT-DB-SUGGEST,"fit=0.11mm jlc_offset=180 db=0.0 -> add: LED_0805_2012Metric,180"
C84256,LED1,OK,fit=0.16mm jlc_offset=0 db=0.0
C167217,L1,MODEL-REG-OK,body on courtyard (0.00mm)
C25803,R1,MODEL-REG-OK,body on courtyard (0.00mm)
C1591,CBS1,MODEL-REG-OK,body on courtyard (0.00mm)
C1591,CBS2,MODEL-REG-OK,body on courtyard (0.00mm)
C46550465,CB1,MODEL-REG-OK,body on courtyard (0.00mm)
C46550465,CB2,MODEL-REG-OK,body on courtyard (0.00mm)
C25804,R3,MODEL-REG-OK,body on courtyard (0.00mm)
C25804,R4,MODEL-REG-OK,body on courtyard (0.00mm)
C14860,CIN_A1,MODEL-REG-OK,body on courtyard (0.00mm)
C14860,CIN_A2,MODEL-REG-OK,body on courtyard (0.00mm)
C14860,CIN_C1,MODEL-REG-OK,body on courtyard (0.00mm)
C14860,CIN_C2,MODEL-REG-OK,body on courtyard (0.00mm)
C44480,F1,MODEL-REG-OK,body on courtyard (0.00mm)
C21190,R2,MODEL-REG-OK,body on courtyard (0.00mm)
C21190,R5,MODEL-REG-OK,body on courtyard (0.00mm)
C21190,R6,MODEL-REG-OK,body on courtyard (0.00mm)
C23630,CVCC1,MODEL-REG-OK,body on courtyard (0.00mm)
C23630,CVCC2,MODEL-REG-OK,body on courtyard (0.00mm)
C167218,L2,MODEL-REG-OK,body on courtyard (0.00mm)
C31850,RFA1,MODEL-REG-OK,body on courtyard (0.00mm)
C31850,RFC1,MODEL-REG-OK,body on courtyard (0.00mm)
C55530,COUT_A1,MODEL-REG-OK,body on courtyard (0.00mm)
C55530,COUT_A2,MODEL-REG-OK,body on courtyard (0.00mm)
C55530,COUT_A3,MODEL-REG-OK,body on courtyard (0.00mm)
C55530,COUT_A4,MODEL-REG-OK,body on courtyard (0.00mm)
C55530,COUT_C1,MODEL-REG-OK,body on courtyard (0.00mm)
C55530,COUT_C2,MODEL-REG-OK,body on courtyard (0.00mm)
C55530,COUT_C3,MODEL-REG-OK,body on courtyard (0.00mm)
C55530,COUT_C4,MODEL-REG-OK,body on courtyard (0.00mm)
C4211,RFA2,MODEL-REG-OK,body on courtyard (0.00mm)
C4211,RFC2,MODEL-REG-OK,body on courtyard (0.00mm)
C400894,Q1,MODEL-REG,"body center 1.3mm off courtyard, area ratio 0.82"
C83846,D1,MODEL-REG-OK,body on courtyard (0.00mm)
C125897,U1,MODEL-REG-OK,body on courtyard (0.07mm)
C125897,U2,MODEL-REG-OK,body on courtyard (0.07mm)
C5337088,J5,MODEL-REG-OK,body on courtyard (0.05mm)
C7519,U3,MODEL-REG-OK,body on courtyard (0.00mm)
C7519,U4,MODEL-REG-OK,body on courtyard (0.00mm)
C7519,U5,MODEL-REG-OK,body on courtyard (0.00mm)
C7519,U6,MODEL-REG-OK,body on courtyard (0.00mm)
C2297,LED2,MODEL-REG-OK,body on courtyard (0.00mm)
C2297,LED3,MODEL-REG-OK,body on courtyard (0.00mm)
C84256,LED1,MODEL-REG-OK,body on courtyard (0.00mm)
