LCSC,Ref,Status,Detail
C25105,R41,OK,fit=0.08mm jlc_offset=0 db=0.0
C25120,R211,OK,fit=0.08mm jlc_offset=0 db=0.0
C25120,R221,OK,fit=0.08mm jlc_offset=0 db=0.0
C25120,R231,OK,fit=0.08mm jlc_offset=0 db=0.0
C25120,R241,OK,fit=0.08mm jlc_offset=0 db=0.0
C25120,R251,OK,fit=0.08mm jlc_offset=0 db=0.0
C25120,R261,OK,fit=0.08mm jlc_offset=0 db=0.0
C25120,R271,OK,fit=0.08mm jlc_offset=0 db=0.0
C25120,R281,OK,fit=0.08mm jlc_offset=0 db=0.0
C25120,R210,OK,fit=0.08mm jlc_offset=0 db=0.0
C25120,R220,OK,fit=0.08mm jlc_offset=0 db=0.0
C25120,R230,OK,fit=0.08mm jlc_offset=0 db=0.0
C25120,R240,OK,fit=0.08mm jlc_offset=0 db=0.0
C25120,R250,OK,fit=0.08mm jlc_offset=0 db=0.0
C25120,R260,OK,fit=0.08mm jlc_offset=0 db=0.0
C25120,R270,OK,fit=0.08mm jlc_offset=0 db=0.0
C25120,R280,OK,fit=0.08mm jlc_offset=0 db=0.0
C25900,R51,OK,fit=0.08mm jlc_offset=0 db=0.0
C25900,R52,OK,fit=0.08mm jlc_offset=0 db=0.0
C25900,R16,OK,fit=0.08mm jlc_offset=0 db=0.0
C1538,C301,OK,fit=0.06mm jlc_offset=0 db=0.0
C1538,C302,OK,fit=0.06mm jlc_offset=0 db=0.0
C1538,C303,OK,fit=0.06mm jlc_offset=0 db=0.0
C1538,C304,OK,fit=0.06mm jlc_offset=0 db=0.0
C1538,C305,OK,fit=0.06mm jlc_offset=0 db=0.0
C1538,C306,OK,fit=0.06mm jlc_offset=0 db=0.0
C1538,C307,OK,fit=0.06mm jlc_offset=0 db=0.0
C1538,C308,OK,fit=0.06mm jlc_offset=0 db=0.0
C23733,C50,OK,fit=0.06mm jlc_offset=0 db=0.0
C23733,C60,OK,fit=0.06mm jlc_offset=0 db=0.0
C23733,C52,OK,fit=0.06mm jlc_offset=0 db=0.0
C23733,C62,OK,fit=0.06mm jlc_offset=0 db=0.0
C23733,C10,OK,fit=0.06mm jlc_offset=0 db=0.0
C23733,C13,OK,fit=0.06mm jlc_offset=0 db=0.0
C23733,C18,OK,fit=0.06mm jlc_offset=0 db=0.0
C107029,C15,OK,fit=0.06mm jlc_offset=0 db=0.0
C25905,R31,OK,fit=0.08mm jlc_offset=0 db=0.0
C25905,R32,OK,fit=0.08mm jlc_offset=0 db=0.0
C76886,FB3,OK,fit=0.06mm jlc_offset=0 db=0.0
C137948,R20,OK,fit=0.08mm jlc_offset=0 db=0.0
C137947,R10,OK,fit=0.08mm jlc_offset=0 db=0.0
C20917,Q1,ROT-DB-SUGGEST,"fit=0.08mm jlc_offset=180 db=-90.0 -> add: SOT-23,180"
C20917,Q2,ROT-DB-SUGGEST,"fit=0.08mm jlc_offset=180 db=-90.0 -> add: SOT-23,180"
C20917,Q3,ROT-DB-SUGGEST,"fit=0.08mm jlc_offset=180 db=-90.0 -> add: SOT-23,180"
C20917,Q4,ROT-DB-SUGGEST,"fit=0.08mm jlc_offset=180 db=-90.0 -> add: SOT-23,180"
C20917,Q5,ROT-DB-SUGGEST,"fit=0.08mm jlc_offset=180 db=-90.0 -> add: SOT-23,180"
C20917,Q6,ROT-DB-SUGGEST,"fit=0.08mm jlc_offset=180 db=-90.0 -> add: SOT-23,180"
C20917,Q7,ROT-DB-SUGGEST,"fit=0.08mm jlc_offset=180 db=-90.0 -> add: SOT-23,180"
C20917,Q8,ROT-DB-SUGGEST,"fit=0.08mm jlc_offset=180 db=-90.0 -> add: SOT-23,180"
C15127,Q9,PAD-GEOM,pad 1<->3 ours 2.10mm vs JLC 2.49mm (d0.39mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C15127,Q9,ROT-DB-SUGGEST,"fit=0.28mm jlc_offset=180 db=-90.0 -> add: SOT-23,180"
C5224055,U11,ROT-DB-SUGGEST,"fit=0.07mm jlc_offset=90 db=0.0 -> add: SOT-563,90"
C5224055,U10,ROT-DB-SUGGEST,"fit=0.07mm jlc_offset=90 db=0.0 -> add: SOT-563,90"
C70590,Y1,OK,fit=0.00mm jlc_offset=0 db=0.0
C232798,U5,ROT-DB-SUGGEST,"fit=0.10mm jlc_offset=90 db=180.0 -> add: VSSOP-8_2.3x2mm_P0.5mm,90"
C181312,U2,ROT-DB-SUGGEST,"fit=0.00mm jlc_offset=90 db=270.0 -> add: TSSOP-30_4.4x7.8mm_P0.5mm,90"
C181312,U3,ROT-DB-SUGGEST,"fit=0.00mm jlc_offset=90 db=270.0 -> add: TSSOP-30_4.4x7.8mm_P0.5mm,90"
C2649901,F11,PAD-GEOM,pad 1<->2 ours 4.27mm vs JLC 3.70mm (d0.57mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C2649901,F11,OK,fit=0.29mm jlc_offset=0 db=0.0
C2649901,F12,PAD-GEOM,pad 1<->2 ours 4.28mm vs JLC 3.70mm (d0.58mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C2649901,F12,OK,fit=0.29mm jlc_offset=0 db=0.0
C2649901,F13,PAD-GEOM,pad 1<->2 ours 4.28mm vs JLC 3.70mm (d0.58mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C2649901,F13,OK,fit=0.29mm jlc_offset=0 db=0.0
C2649901,F14,PAD-GEOM,pad 1<->2 ours 4.28mm vs JLC 3.70mm (d0.58mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C2649901,F14,OK,fit=0.29mm jlc_offset=0 db=0.0
C2649901,F15,PAD-GEOM,pad 1<->2 ours 4.28mm vs JLC 3.70mm (d0.58mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C2649901,F15,OK,fit=0.29mm jlc_offset=0 db=0.0
C2649901,F16,PAD-GEOM,pad 1<->2 ours 4.27mm vs JLC 3.70mm (d0.57mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C2649901,F16,OK,fit=0.29mm jlc_offset=0 db=0.0
C2649901,F17,PAD-GEOM,pad 1<->2 ours 4.27mm vs JLC 3.70mm (d0.57mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C2649901,F17,OK,fit=0.29mm jlc_offset=0 db=0.0
C2649901,F18,PAD-GEOM,pad 1<->2 ours 4.27mm vs JLC 3.70mm (d0.57mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C2649901,F18,OK,fit=0.29mm jlc_offset=0 db=0.0
C2649901,F21,PAD-GEOM,pad 1<->2 ours 4.28mm vs JLC 3.70mm (d0.58mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C2649901,F21,OK,fit=0.29mm jlc_offset=0 db=0.0
C2649901,F22,PAD-GEOM,pad 1<->2 ours 4.27mm vs JLC 3.70mm (d0.57mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C2649901,F22,OK,fit=0.29mm jlc_offset=0 db=0.0
C2649901,F23,PAD-GEOM,pad 1<->2 ours 4.27mm vs JLC 3.70mm (d0.57mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C2649901,F23,OK,fit=0.29mm jlc_offset=0 db=0.0
C2649901,F24,PAD-GEOM,pad 1<->2 ours 4.27mm vs JLC 3.70mm (d0.57mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C2649901,F24,OK,fit=0.29mm jlc_offset=0 db=0.0
C2649901,F25,PAD-GEOM,pad 1<->2 ours 4.27mm vs JLC 3.70mm (d0.57mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C2649901,F25,OK,fit=0.29mm jlc_offset=0 db=0.0
C2649901,F26,PAD-GEOM,pad 1<->2 ours 4.28mm vs JLC 3.70mm (d0.58mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C2649901,F26,OK,fit=0.29mm jlc_offset=0 db=0.0
C2649901,F27,PAD-GEOM,pad 1<->2 ours 4.28mm vs JLC 3.70mm (d0.58mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C2649901,F27,OK,fit=0.29mm jlc_offset=0 db=0.0
C2649901,F28,PAD-GEOM,pad 1<->2 ours 4.28mm vs JLC 3.70mm (d0.58mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C2649901,F28,OK,fit=0.29mm jlc_offset=0 db=0.0
C2909890,U6,OK,fit=0.02mm jlc_offset=0 db=0.0
C113974,D9,PAD-GEOM,pad 1<->2 ours 4.30mm vs JLC 4.72mm (d0.42mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C113974,D9,POLARITY-CHECK,"2-pad polarized part: verify the model's polarity marking vs our silk in the render (if the model is unmarked, verify via the JLC order preview) - machine checks cannot see a 180-flipped symmetric model"
C113974,D9,OK,fit=0.21mm jlc_offset=0 db=0.0
C79924,U12,PAD-GEOM,pad 1<->5 ours 2.28mm vs JLC 2.60mm (d0.32mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C79924,U12,ROT-DB-SUGGEST,"fit=0.20mm jlc_offset=180 db=-90.0 -> add: SOT-23-5,180"
C1972959,D21,OK,fit=0.02mm jlc_offset=0 db=0.0
C1972959,D22,OK,fit=0.01mm jlc_offset=0 db=0.0
C1972959,D23,OK,fit=0.01mm jlc_offset=0 db=0.0
C1972959,D24,OK,fit=0.01mm jlc_offset=0 db=0.0
C1972959,D25,OK,fit=0.01mm jlc_offset=0 db=0.0
C1972959,D26,OK,fit=0.01mm jlc_offset=0 db=0.0
C1972959,D27,OK,fit=0.02mm jlc_offset=0 db=0.0
C1972959,D28,OK,fit=0.02mm jlc_offset=0 db=0.0
C90627,D10,ROT-DB-SUGGEST,"fit=0.02mm jlc_offset=90 db=270.0 -> add: USON-10_2.5x1.0mm_P0.5mm,90"
C131025,U4,ROT-DB-SUGGEST,"fit=0.06mm jlc_offset=90 db=270.0 -> add: SOIC-8_5.3x5.3mm_P1.27mm,90"
C6035451,U13,PAD-MISMATCH,best=none
C6938291,U1,PAD-MISMATCH,best=none
C3020560,J12,PAD-GEOM,pad B4<->B9 ours 4.80mm vs JLC 4.50mm (d0.30mm) - land patterns disagree; adjudicate against the part datasheet's recommended pattern
C3020560,J12,OK,fit=0.15mm jlc_offset=0 db=0.0
C3179625,J1,NO-CAD,['[ERROR] Failed to fetch data from EasyEDA API for part C3179625']
C25741,R90,MODEL-REG-OK,body on courtyard (0.00mm)
C25741,R60,MODEL-REG-OK,body on courtyard (0.00mm)
C25741,R64,MODEL-REG-OK,body on courtyard (0.00mm)
C25741,R61,MODEL-REG-OK,body on courtyard (0.00mm)
C25741,R65,MODEL-REG-OK,body on courtyard (0.00mm)
C25741,R62,MODEL-REG-OK,body on courtyard (0.00mm)
C25741,R66,MODEL-REG-OK,body on courtyard (0.00mm)
C25741,R63,MODEL-REG-OK,body on courtyard (0.00mm)
C25741,R67,MODEL-REG-OK,body on courtyard (0.00mm)
C25741,R111,MODEL-REG-OK,body on courtyard (0.00mm)
C25741,R112,MODEL-REG-OK,body on courtyard (0.00mm)
C25741,R113,MODEL-REG-OK,body on courtyard (0.00mm)
C25741,R114,MODEL-REG-OK,body on courtyard (0.00mm)
C25741,R115,MODEL-REG-OK,body on courtyard (0.00mm)
C25741,R116,MODEL-REG-OK,body on courtyard (0.00mm)
C25741,R117,MODEL-REG-OK,body on courtyard (0.00mm)
C25741,R118,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C138,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C139,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C130,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C131,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C132,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C133,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C134,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C135,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C20,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C51,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C61,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C53,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C63,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C57,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C67,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C56,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C66,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C41,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C142,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C141,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C101,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C102,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C103,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C104,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C105,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C106,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C107,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C108,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C109,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C110,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C111,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C112,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C35,MODEL-REG-OK,body on courtyard (0.00mm)
C1525,C30,MODEL-REG-OK,body on courtyard (0.00mm)
C1546,C12,MODEL-REG-OK,body on courtyard (0.00mm)
C25744,R30,MODEL-REG-OK,body on courtyard (0.00mm)
C25744,R13,MODEL-REG-OK,body on courtyard (0.00mm)
C25744,R12,MODEL-REG-OK,body on courtyard (0.00mm)
C25744,R15,MODEL-REG-OK,body on courtyard (0.00mm)
C25744,R50,MODEL-REG-OK,body on courtyard (0.00mm)
C15195,C40,MODEL-REG-OK,body on courtyard (0.00mm)
C15525,C140,MODEL-REG-OK,body on courtyard (0.00mm)
C15525,C11,MODEL-REG-OK,body on courtyard (0.00mm)
C15525,C136,MODEL-REG-OK,body on courtyard (0.00mm)
C15525,C137,MODEL-REG-OK,body on courtyard (0.00mm)
C15525,C19,MODEL-REG-OK,body on courtyard (0.00mm)
C15525,C121,MODEL-REG-OK,body on courtyard (0.00mm)
C15525,C122,MODEL-REG-OK,body on courtyard (0.00mm)
C25756,R11,MODEL-REG-OK,body on courtyard (0.00mm)
C1549,C25,MODEL-REG-OK,body on courtyard (0.00mm)
C1549,C26,MODEL-REG-OK,body on courtyard (0.00mm)
C26083,R21,MODEL-REG-OK,body on courtyard (0.00mm)
C11702,R101,MODEL-REG-OK,body on courtyard (0.00mm)
C11702,R102,MODEL-REG-OK,body on courtyard (0.00mm)
C11702,R103,MODEL-REG-OK,body on courtyard (0.00mm)
C11702,R104,MODEL-REG-OK,body on courtyard (0.00mm)
C11702,R105,MODEL-REG-OK,body on courtyard (0.00mm)
C11702,R106,MODEL-REG-OK,body on courtyard (0.00mm)
C11702,R107,MODEL-REG-OK,body on courtyard (0.00mm)
C11702,R108,MODEL-REG-OK,body on courtyard (0.00mm)
C11702,R80,MODEL-REG-OK,body on courtyard (0.00mm)
C11702,R81,MODEL-REG-OK,body on courtyard (0.00mm)
C1523,C212,MODEL-REG-OK,body on courtyard (0.00mm)
C1523,C222,MODEL-REG-OK,body on courtyard (0.00mm)
C1523,C232,MODEL-REG-OK,body on courtyard (0.00mm)
C1523,C242,MODEL-REG-OK,body on courtyard (0.00mm)
C1523,C252,MODEL-REG-OK,body on courtyard (0.00mm)
C1523,C262,MODEL-REG-OK,body on courtyard (0.00mm)
C1523,C272,MODEL-REG-OK,body on courtyard (0.00mm)
C1523,C282,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C17,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C123,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C31,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C16,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C211,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C221,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C231,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C241,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C251,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C261,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C271,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C281,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C210,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C220,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C230,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C240,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C250,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C260,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C270,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C280,MODEL-REG-OK,body on courtyard (0.00mm)
C52923,C90i,MODEL-REG-OK,body on courtyard (0.00mm)
C408332,L11,MODEL-REG-OK,body on courtyard (0.00mm)
C408332,L10,MODEL-REG-OK,body on courtyard (0.00mm)
C25765,R14,MODEL-REG-OK,body on courtyard (0.00mm)
C138030,R33,MODEL-REG-OK,body on courtyard (0.00mm)
C385994,C14,MODEL-REG-OK,body on courtyard (0.00mm)
C20812,F1,MODEL-REG-OK,body on courtyard (0.00mm)
C12530,C55,MODEL-REG-OK,body on courtyard (0.00mm)
C12530,C65,MODEL-REG-OK,body on courtyard (0.00mm)
C12530,C54,MODEL-REG-OK,body on courtyard (0.00mm)
C12530,C64,MODEL-REG-OK,body on courtyard (0.00mm)
C25778,R34,MODEL-REG-OK,body on courtyard (0.00mm)
C25105,R42,MODEL-REG-OK,body on courtyard (0.00mm)
C25105,R43,MODEL-REG-OK,body on courtyard (0.00mm)
C25105,R40,MODEL-REG-OK,body on courtyard (0.00mm)
C25105,R41,MODEL-REG-OK,body on courtyard (0.00mm)
C25120,R211,MODEL-REG-OK,body on courtyard (0.00mm)
C25120,R221,MODEL-REG-OK,body on courtyard (0.00mm)
C25120,R231,MODEL-REG-OK,body on courtyard (0.00mm)
C25120,R241,MODEL-REG-OK,body on courtyard (0.00mm)
C25120,R251,MODEL-REG-OK,body on courtyard (0.00mm)
C25120,R261,MODEL-REG-OK,body on courtyard (0.00mm)
C25120,R271,MODEL-REG-OK,body on courtyard (0.00mm)
C25120,R281,MODEL-REG-OK,body on courtyard (0.00mm)
C25120,R210,MODEL-REG-OK,body on courtyard (0.00mm)
C25120,R220,MODEL-REG-OK,body on courtyard (0.00mm)
C25120,R230,MODEL-REG-OK,body on courtyard (0.00mm)
C25120,R240,MODEL-REG-OK,body on courtyard (0.00mm)
C25120,R250,MODEL-REG-OK,body on courtyard (0.00mm)
