Designator,Val,Package,Mid X,Mid Y,Layer,Rotation
R_DATA_OK4,10kΩ,R_0402_1005Metric,120.5,-45.5,top,0.0
R_DIS6N,10kΩ,R_0402_1005Metric,119.0,-70.0,top,180.0
R_DIS6P,10kΩ,R_0402_1005Metric,122.0,-70.0,top,180.0
R_DIS7N,10kΩ,R_0402_1005Metric,125.0,-70.0,top,180.0
R_DIS7P,10kΩ,R_0402_1005Metric,128.0,-70.0,top,180.0
R_EXP_RESET,10kΩ,R_0402_1005Metric,130.0,-79.0,top,0.0
R_GANG,10kΩ,R_0402_1005Metric,105.0,-69.5,top,0.0
R_HUB_RESET,10kΩ,R_0402_1005Metric,84.0,-67.0,top,0.0
R_I2C_SCL,4.7kΩ,R_0402_1005Metric,80.5,-71.0,top,0.0
R_I2C_SDA,4.7kΩ,R_0402_1005Metric,80.5,-74.0,top,0.0
R_ILIM1,165kΩ,R_0402_1005Metric,51.3,-55.0,top,90.0
R_ILIM2,165kΩ,R_0402_1005Metric,79.3,-55.0,top,90.0
R_ILIM3,165kΩ,R_0402_1005Metric,107.3,-55.0,top,90.0
R_ILIM4,165kΩ,R_0402_1005Metric,135.3,-55.0,top,90.0
R_ILIM_CTRL,165kΩ,R_0402_1005Metric,48.3,-73.0,top,90.0
R_NONREM0,10kΩ,R_0402_1005Metric,99.25,-64.0,top,180.0
R_NONREM1,10kΩ,R_0402_1005Metric,105.0,-68.0,top,0.0
R_PWR_CMD1,10kΩ,R_0402_1005Metric,108.0,-92.0,top,0.0
R_PWR_CMD2,10kΩ,R_0402_1005Metric,114.0,-92.0,top,0.0
R_PWR_CMD3,10kΩ,R_0402_1005Metric,124.0,-92.0,top,0.0
R_PWR_CMD4,10kΩ,R_0402_1005Metric,130.0,-92.0,top,0.0
R_PWR_EN1,10kΩ,R_0402_1005Metric,43.0,-50.0,top,0.0
R_PWR_EN2,10kΩ,R_0402_1005Metric,71.0,-50.0,top,0.0
R_PWR_EN3,10kΩ,R_0402_1005Metric,99.0,-50.0,top,0.0
R_PWR_EN4,10kΩ,R_0402_1005Metric,127.0,-50.0,top,0.0
R_RBIAS,12kΩ,R_0402_1005Metric,100.0,-56.0,top,0.0
R_SWAP1,100kΩ,R_0402_1005Metric,116.0,-70.0,top,0.0
R_SWAP2,100kΩ,R_0402_1005Metric,110.0,-70.0,top,0.0
R_SWAP3,100kΩ,R_0402_1005Metric,113.0,-62.0,top,180.0
R_SWAP4,100kΩ,R_0402_1005Metric,105.0,-71.0,top,0.0
R_SWAP5,100kΩ,R_0402_1005Metric,46.0,-85.0,top,0.0
R_SWAP6,100kΩ,R_0402_1005Metric,50.0,-85.0,top,0.0
R_SWAP7,100kΩ,R_0402_1005Metric,54.0,-85.0,top,0.0
R_VBUS_BOT,100kΩ,R_0402_1005Metric,78.0,-62.0,top,0.0
R_VBUS_TOP,100kΩ,R_0402_1005Metric,78.0,-60.0,top,0.0
R_XTAL,1MΩ,R_0402_1005Metric,83.5,-52.0,top,0.0
U_AGG,C2864845,TI_RPW0010A_VQFN-HR-10_2x2mm_P0.45mm,52.0,-99.0,top,0.0
U_AND_DATA,C6053,TSSOP-14_4.4x5mm_P0.65mm,120.0,-86.0,top,270.0
U_AND_PWR,C6053,TSSOP-14_4.4x5mm_P0.65mm,104.0,-86.0,top,270.0
U_BUCK,C5248536,TSOT-23-6,68.0,-91.0,top,270.0
U_CTRL,C640876,SOIC-14_3.9x8.7mm_P1.27mm,74.0,-76.0,top,270.0
U_DATA1,C11355,MSOP-10_3x3mm_P0.5mm,57.0,-44.5,bottom,90.0
U_DATA2,C11355,MSOP-10_3x3mm_P0.5mm,82.0,-44.5,bottom,90.0
U_DATA3,C11355,MSOP-10_3x3mm_P0.5mm,105.0,-44.5,bottom,270.0
U_DATA4,C11355,MSOP-10_3x3mm_P0.5mm,126.0,-44.5,bottom,270.0
U_ESD1,C3708426,SOT-23,51.5,-36.4,bottom,90.0
U_ESD2,C3708426,SOT-23,79.5,-36.4,bottom,90.0
U_ESD3,C3708426,SOT-23,107.5,-36.4,bottom,90.0
U_ESD4,C3708426,SOT-23,135.5,-36.4,bottom,90.0
U_ESD_UP,C3708426,SOT-23,33.2,-52.85,bottom,270.0
U_EXP,C558584,SSOP-28_5.3x10.2mm_P0.65mm,123.0,-76.0,top,270.0
U_HUB,C478081,QFN-64-1EP_9x9mm_P0.5mm_EP4.7x4.7mm_ThermalVias,93.0,-65.0,top,0.0
U_PWR1,C130056,VSON-8-1EP_3x3mm_P0.65mm_EP1.65x2.4mm_ThermalVias,48.0,-54.0,top,270.0
U_PWR2,C130056,VSON-8-1EP_3x3mm_P0.65mm_EP1.65x2.4mm_ThermalVias,76.0,-54.0,top,270.0
U_PWR3,C130056,VSON-8-1EP_3x3mm_P0.65mm_EP1.65x2.4mm_ThermalVias,104.0,-54.0,top,270.0
U_PWR4,C130056,VSON-8-1EP_3x3mm_P0.65mm_EP1.65x2.4mm_ThermalVias,132.0,-54.0,top,270.0
U_PWR_CTRL,C130056,VSON-8-1EP_3x3mm_P0.65mm_EP1.65x2.4mm_ThermalVias,45.0,-72.0,top,270.0
Y_HUB,C1985204,Crystal_SMD_3225-4Pin_3.2x2.5mm,88.5,-55.5,top,0.0
