Designator,Val,Package,Mid X,Mid Y,Layer,Rotation
R_HSG,100kΩ,R_0402_1005Metric,238.5,-69.4,top,0.0
R_HYS1,1MΩ,R_0402_1005Metric,23.3,-76.1,top,0.0
R_HYS2,1MΩ,R_0402_1005Metric,21.8,-83.9,top,0.0
R_ILM,1.2kΩ,R_0402_1005Metric,67.0,-49.0,top,0.0
R_KEY,0Ω,R_1206_3216Metric,224.0,-22.0,top,0.0
R_LCCLK,33Ω,R_0402_1005Metric,177.0,-90.0,top,0.0
R_LCDAT,33Ω,R_0402_1005Metric,181.0,-90.0,top,0.0
R_MODEPD,10kΩ,R_0402_1005Metric,256.5,-50.0,top,0.0
R_MR,100kΩ,R_0402_1005Metric,189.5,-75.0,top,0.0
R_OE,10kΩ,R_0402_1005Metric,212.8,-68.8,top,0.0
R_OPTOLED,330Ω,R_0603_1608Metric,244.7,-85.9,top,0.0
R_OS,390kΩ,R_0402_1005Metric,181.5,-58.4,top,0.0
R_OVB,15kΩ,R_0402_1005Metric,68.0,-44.0,top,0.0
R_OVT,100kΩ,R_0402_1005Metric,66.0,-46.0,top,0.0
R_PG,100kΩ,R_0402_1005Metric,64.0,-48.0,top,0.0
R_REF0,10kΩ,R_0402_1005Metric,54.3,-84.9,top,0.0
R_REF1,10kΩ,R_0402_1005Metric,51.2,-82.4,top,0.0
R_REF2,10kΩ,R_0402_1005Metric,51.2,-79.6,top,0.0
R_REF3,10kΩ,R_0402_1005Metric,53.0,-77.5,top,0.0
R_REF4,10kΩ,R_0402_1005Metric,55.7,-77.1,top,0.0
R_REF5,10kΩ,R_0402_1005Metric,58.8,-79.6,top,0.0
R_REF6,10kΩ,R_0402_1005Metric,51.6,-83.9,top,0.0
R_REF7,10kΩ,R_0402_1005Metric,58.4,-78.1,top,0.0
R_SCLA,2.2kΩ,R_0402_1005Metric,31.2,-92.6,top,0.0
R_SCLB,2.2kΩ,R_0402_1005Metric,53.2,-92.6,top,0.0
R_SCLRHA,2.2kΩ,R_0402_1005Metric,205.2,-92.6,top,0.0
R_SCLRHE,2.2kΩ,R_0402_1005Metric,231.2,-92.6,top,0.0
R_SDAA,2.2kΩ,R_0402_1005Metric,34.5,-92.7,top,0.0
R_SDAB,2.2kΩ,R_0402_1005Metric,56.5,-92.7,top,0.0
R_SDARHA,2.2kΩ,R_0402_1005Metric,208.5,-92.7,top,0.0
R_SDARHE,2.2kΩ,R_0402_1005Metric,234.5,-92.7,top,0.0
R_SER0,1kΩ,R_0402_1005Metric,60.5,-81.0,top,0.0
R_SER1,1kΩ,R_0402_1005Metric,59.2,-84.5,top,0.0
R_SER2,1kΩ,R_0402_1005Metric,49.5,-81.0,top,0.0
R_SER3,1kΩ,R_0402_1005Metric,52.2,-76.2,top,0.0
R_SER4,1kΩ,R_0402_1005Metric,56.0,-75.6,top,0.0
R_SER5,1kΩ,R_0402_1005Metric,61.1,-83.2,top,0.0
R_SER6,1kΩ,R_0402_1005Metric,50.0,-85.2,top,0.0
R_SER7,1kΩ,R_0402_1005Metric,48.9,-83.2,top,0.0
R_SHIELD,0Ω,R_0603_1608Metric,48.6,-92.5,top,0.0
R_STOP,0Ω,R_1206_3216Metric,250.0,-22.0,top,0.0
R_SWPUA,100kΩ,R_0402_1005Metric,33.5,-88.0,top,0.0
R_SWPUB,100kΩ,R_0402_1005Metric,48.7,-89.2,top,0.0
R_SWPURHA,100kΩ,R_0402_1005Metric,209.5,-88.0,top,0.0
R_SWPURHE,100kΩ,R_0402_1005Metric,233.5,-88.0,top,0.0
R_TCN,100Ω,R_0402_1005Metric,67.2,-72.9,top,0.0
R_TCP,100Ω,R_0402_1005Metric,63.0,-76.4,top,0.0
R_TEMPOK,10kΩ,R_0402_1005Metric,26.2,-76.1,top,0.0
R_TH1,10kΩ,R_0402_1005Metric,29.0,-80.0,top,0.0
R_TH2,10kΩ,R_0402_1005Metric,19.0,-80.0,top,0.0
U_ADC,C16939,SOIC-16_3.9x9.9mm_P1.27mm,42.0,-70.0,top,270.0
U_AND1,C22046,SOT-23-6,214.0,-57.0,top,270.0
U_AND2,C22046,SOT-23-6,228.0,-57.0,top,270.0
U_AND3,C22046,SOT-23-6,244.0,-57.0,top,270.0
U_COMP,C67470,SOIC-8_3.9x4.9mm_P1.27mm,24.0,-80.0,top,270.0
U_DECD,C5620,SOIC-16_3.9x9.9mm_P1.27mm,140.0,-60.0,top,270.0
U_DECU,C5620,SOIC-16_3.9x9.9mm_P1.27mm,74.0,-60.0,top,270.0
U_EFUSE,C2653844,Texas_DSG0008A_WSON-8-1EP_2x2mm_P0.5mm_EP0.9x1.6mm,60.0,-45.0,top,0.0
U_EXP,C506653,SSOP-28_5.3x10.2mm_P0.65mm,164.0,-80.0,top,270.0
U_FAULTAND,C22046,SOT-23-6,214.0,-64.0,top,270.0
U_LATCHA,C8185,SOT-353_SC-70-5,228.0,-64.0,top,180.0
U_LATCHB,C8185,SOT-353_SC-70-5,244.0,-64.0,top,180.0
U_LDO,C6186,SOT-223,22.0,-58.0,top,180.0
U_OENAND,C8185,SOT-353_SC-70-5,214.0,-71.0,top,180.0
U_ONESHOT,C123302,SSOP-8_2.95x2.8mm_P0.65mm,180.0,-61.0,top,270.0
U_OPTO,C125121,SMDIP-4_W9.53mm,244.0,-82.0,top,0.0
U_SCHM,C6820,SOIC-14_3.9x8.7mm_P1.27mm,232.0,-48.0,top,270.0
U_SR1,C10092,SOIC-16_3.9x9.9mm_P1.27mm,100.0,-72.0,top,270.0
U_SR2,C10092,SOIC-16_3.9x9.9mm_P1.27mm,142.0,-72.0,top,270.0
U_TC,C2653162,TSSOP-14_4.4x5mm_P0.65mm,62.0,-71.0,top,270.0
U_ULNA,C9683,SOIC-18W_7.5x11.6mm_P1.27mm,98.0,-47.0,top,270.0
U_ULNB,C9683,SOIC-18W_7.5x11.6mm_P1.27mm,216.0,-47.0,top,270.0
U_WD,C7719,SOT-23-5,190.0,-78.0,top,270.0
