Designator,Val,Package,Mid X,Mid Y,Layer,Rotation
CB64,47uF,C_1210_3225Metric,118.5,-100.5,top,90.0
CB7,220uF,CP_Elec_6.3x5.9,117.0,-88.7,top,180.0
CB8,8.2nF,C_0402_1005Metric,60.0,-104.4,top,0.0
CB9,39pF,C_0402_1005Metric,64.5,-104.4,top,0.0
CE1,100uF,CP_Elec_8x10,88.0,-76.5,top,180.0
D1,C353386,D_SMB,54.9,-94.5,top,0.0
D2,C113974,D_SMB,105.9,-106.5,top,0.0
D3,C113974,D_SMB,119.1,-74.6,top,0.0
D4,C2297,LED_0805_2012Metric,137.5,-92.2,top,0.0
D5,C2297,LED_0805_2012Metric,137.5,-74.8,top,0.0
F1,C207061,FuseHolder_ATO_FLR_EdgeTrim,66.0,-66.0,top,90.0
J1,C98732,XT60PW-M_EdgeTrim,57.6,-80.0,top,90.0
J2,1001-011-01101,USB_A_CNCTech_1001-011-01101_Horizontal,144.5,-66.0,top,0.0
J3,1001-011-01101,USB_A_CNCTech_1001-011-01101_Horizontal,144.5,-83.5,top,0.0
J4,1001-011-01101,USB_A_CNCTech_1001-011-01101_Horizontal,144.5,-101.0,top,0.0
J5,C3020560,USB_C_Receptacle_GCT_USB4105-xx-A_16P_TopMnt_Horizontal,134.0,-53.2,top,180.0
LA1,C17700181,L_Sunlord_MWSA1005S,103.0,-58.0,top,0.0
LB1,C17700181,L_Sunlord_MWSA1005S,103.0,-98.0,top,0.0
Q1,C840100,VSON-8_3.3x3.3mm_P0.65mm_NexFET,76.0,-74.0,top,270.0
Q2,C840100,VSON-8_3.3x3.3mm_P0.65mm_NexFET,76.0,-84.0,top,270.0
QA1,C840100,VSON-8_3.3x3.3mm_P0.65mm_NexFET,93.5,-55.0,top,270.0
QA2,C840100,VSON-8_3.3x3.3mm_P0.65mm_NexFET,93.5,-62.0,top,270.0
QB1,C840100,VSON-8_3.3x3.3mm_P0.65mm_NexFET,93.5,-95.0,top,270.0
QB2,C840100,VSON-8_3.3x3.3mm_P0.65mm_NexFET,93.5,-102.0,top,270.0
R1,887kΩ,R_0402_1005Metric,63.0,-91.5,top,0.0
R16,24.3kΩ,R_0402_1005Metric,122.0,-63.5,top,0.0
R17,24.3kΩ,R_0402_1005Metric,122.0,-81.0,top,0.0
R18,24.3kΩ,R_0402_1005Metric,122.0,-98.5,top,0.0
R19,10kΩ,R_0402_1005Metric,124.5,-60.5,top,0.0
R2,52.3kΩ,R_0402_1005Metric,67.0,-91.5,top,0.0
R20,10kΩ,R_0402_1005Metric,124.5,-63.0,top,0.0
R21,20kΩ,R_0402_1005Metric,77.5,-61.0,top,0.0
R22,1kΩ,R_0402_1005Metric,133.8,-92.2,top,0.0
R23,1kΩ,R_0402_1005Metric,133.8,-74.8,top,0.0
R3,82.5kΩ,R_0402_1005Metric,71.0,-91.5,top,0.0
R33,20kΩ,R_0402_1005Metric,77.5,-63.5,top,0.0
R34,16.5kΩ,R_0402_1005Metric,77.5,-66.0,top,0.0
R4,100kΩ,R_0402_1005Metric,77.5,-52.5,top,0.0
R5,16.5kΩ,R_0402_1005Metric,77.5,-55.0,top,0.0
RA1,16.5kΩ,R_0402_1005Metric,60.0,-52.5,top,0.0
RA2,348Ω,R_0402_1005Metric,60.7,-56.7,top,0.0
RA3,20kΩ,R_0402_1005Metric,60.0,-58.1,top,0.0
RA4,3.74kΩ,R_0402_1005Metric,60.7,-59.5,top,0.0
RA5,13kΩ,R_0402_1005Metric,72.5,-58.1,top,0.0
RA6,4.64kΩ,R_0402_1005Metric,60.0,-63.7,top,0.0
RB1,16.5kΩ,R_0402_1005Metric,60.0,-96.0,top,0.0
RB2,432Ω,R_0402_1005Metric,64.5,-98.8,top,0.0
RB3,20kΩ,R_0402_1005Metric,60.0,-101.6,top,0.0
RB4,3.74kΩ,R_0402_1005Metric,64.5,-101.6,top,0.0
RB5,13kΩ,R_0402_1005Metric,69.0,-101.6,top,0.0
RB6,4.64kΩ,R_0402_1005Metric,60.0,-107.2,top,0.0
U1,C3215600,WSON-12_3x3_P0.5_LM74800DRR,68.0,-79.0,top,270.0
U2,C485912,VQFN-20_3.5x4.5_P0.5_LM5145RGY,85.0,-58.0,top,270.0
U3,C485912,VQFN-20_3.5x4.5_P0.5_LM5145RGY,85.0,-98.0,top,270.0
U4,C130056,VSON-8-1EP_3x3mm_P0.65mm_EP1.65x2.4mm,127.0,-66.0,top,270.0
U5,C130056,VSON-8-1EP_3x3mm_P0.65mm_EP1.65x2.4mm,127.0,-83.5,top,270.0
U6,C130056,VSON-8-1EP_3x3mm_P0.65mm_EP1.65x2.4mm,127.0,-101.0,top,270.0
